Time,Number_of_Nodes,Average_Distance,Est_X,Est_Y,Est_Z,Est_Roll,Est_Pitch,Est_Yaw,GT_X,GT_Y,GT_Z,GT_Roll,GT_Pitch,GT_Yaw,Translation_Difference,Rotation_Difference
0.9612979888916016,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
1.4141719341278076,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
1.8273420333862305,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
2.2275338172912598,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
2.6347639560699463,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
3.067288875579834,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
3.483258008956909,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
3.89711594581604,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
4.307760953903198,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
4.700812816619873,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
5.1682679653167725,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
5.568204879760742,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
5.974874019622803,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
6.3912599086761475,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
6.8123180866241455,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
7.24062705039978,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
7.641534090042114,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
8.027152061462402,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
8.39972996711731,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
8.791600942611694,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
9.17007303237915,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
9.55234694480896,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,50.0,3.141592653589793,-0.0,0.0,0.02034750463192327,0.0001614390777653854
9.959923028945923,3,87.90292464759706,-0.004003557800473865,0.004164255966921785,50.0195102906674,3.1415103685515064,-7.912291343672747e-05,-1.5481604161296973e-07,0.0,0.0,52.0,3.141592653589793,-0.0,0.0,1.9804981338731815,0.0001614390777653854
10.335219144821167,3,89.89719000367309,3.6563508497049794e-05,3.2490229300254344e-07,52.01403537041916,-3.141592653517163,6.839918615216648e-07,9.863048730511311e-08,0.0,0.0,54.0,3.141592653589793,-0.0,0.0,1.985964629917453,9.77315552852882e-07
10.72509503364563,3,91.7323205945202,0.0004852376095419021,-0.00048523750928430447,54.02065185787345,-3.141587488669525,5.164922101840398e-06,1.4075462850998696e-11,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,1.9793482610826199,1.0329842369890049e-05
11.117920875549316,3,93.63946310839363,0.0005346118462541594,-0.0005346117171721141,56.020348312101014,-3.1415855121766403,7.1414154308242175e-06,2.6523671647590618e-11,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.020362353127145075,1.428282858379998e-05
11.507933139801025,3,93.66885209337026,0.10756710184414232,-8.138548946001044e-05,56.01853192340271,3.141592541720161,0.01937360446837814,7.917823917787019e-07,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.10915182182515308,0.027397985732214313
11.897717952728271,3,93.72507113786156,0.15276830969816593,-8.439160738910284e-05,56.02144887504671,3.1415921765567076,0.03761675182819388,2.9905009815637064e-06,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.15426670998873168,0.05319498431977734
12.28673505783081,3,93.71961511231446,-0.0020038165934075365,-0.004636895929865298,56.018793931764684,3.141065239520709,0.0348649314768225,-0.017470764494511497,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.019460934098341823,0.055145703508342796
12.67653489112854,3,93.71961511231446,-0.0020038165934075365,-0.004636895929865298,56.018793931764684,3.141065239520709,0.0348649314768225,-0.017470764494511497,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.019460934098341823,0.055145703508342796
13.065462827682495,3,93.71177507239462,-0.017268363283580224,-0.011486349316181345,56.01869805776547,3.123739681927462,0.03429169756704215,-0.017445689430675215,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.027924003210640695,0.0597994177991698
13.460919857025146,3,93.70420460347056,-0.017175632671973484,0.0017696114248253495,56.01873740938351,3.1060547448964537,0.03398467334101458,-0.017491475502831852,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.02547988211673574,0.07351102878971559
13.866055011749268,3,93.70420460347056,-0.017175632671973484,0.0017696114248253495,56.01873740938351,3.1060547448964537,0.03398467334101458,-0.017491475502831852,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.02547988211673574,0.07351102878971559
14.351473093032837,3,93.70420460347056,-0.017175632671973484,0.0017696114248253495,56.01873740938351,3.1060547448964537,0.03398467334101458,-0.017491475502831852,0.0,0.0,56.0,3.141592653589793,-0.0,0.0,0.02547988211673574,0.07351102878971559
